idInforme,categoriaInforme,nombreTrabajo,idArea
bf6eccbd048447,ADMINISTRATIVE,LABORATORIO RED DIGITAL,5d07bb83108843
10ffc720eefb42,ADMINISTRATIVE UNIONIZED,SUPERVISION OPERACION CENTRAL HIDRAULICA,d6d51a1504c84f
d9da5c48f8bc49,ADMINISTRATIVE,TRANSPORTE DE PERSONAL,f8cadc9272944e
8aff7aebdc6f44,OPERATIVE,SUPERVISION MANTENIMIENTO SUBESTACIONES TYD,166adf86235e4d
01629f0d590146,OPERATIVE,SUPERVISION MANTENIMIENTO TYD,fc03cff971ee42
7613e4308d7947,OPERATIVE,LABORATORIO RED DIGITAL,5d07bb83108843
9cb5c06607cd41,OPERATIVE,MANTENIMIENTO MECANICO CENTRALES,ab8e5cb16adc42
a1c65816a82a46,ADMINISTRATIVE UNIONIZED,SUPERVISION OPERACION CENTRAL HIDRAULICA,56bc51ce5a984c
993269df00744a,ADMINISTRATIVE,SOCIAL CENTRALES HIDRAULICAS,78f273a7a94f41
55157e7bd35c4c,OPERATIVE UNIONIZED,PROTECCION Y TELECONTROL ZONA,166adf86235e4d
2e928ffbb0c04d,ADMINISTRATIVE,GESTION DEL EFECTIVO Y OPERACIONES,dd65cd39ea0b4b
80c999d8fb4343,ADMINISTRATIVE,GESTION DEL EFECTIVO Y REPORTES,dd65cd39ea0b4b
11263aac56c040,ADMINISTRATIVE,INSTRUMENTOS FINANCIEROS,5fbbccbb6d5244
1a36846469014a,ADMINISTRATIVE,LIDER PLANEACION Y PROGRAMACION MANTENIMIENTO ALTA TENSION,faa5d952245f45
21c62dc023d640,ADMINISTRATIVE,LIDER LINEAS Y REDES,5c27fe2c8dd940
1f16deeca44a4a,ADMINISTRATIVE,LIDER DEVOPS TECNOLOGIA NEGOCIO,649142fa77bd43
14eed5e0304e43,OPERATIVE,SUPERVISION OPERACION CENTRAL HIDRAULICA,56bc51ce5a984c
5660ef8a3ffc48,ADMINISTRATIVE,LIDER PLANEACION Y ESTUDIOS TYD,d689c2ca797d4b
010447b766e54a,OPERATIVE,SUPERVISION MEDIDA,f22b18fe4be947
f64550106c3b47,OPERATIVE,MANTENIMIENTO RUTINARIO ELECTRICO,d6d51a1504c84f
e4d176c9be7b47,OPERATIVE,GESTION MEDIDA,f22b18fe4be947
2d5161be756e42,ADMINISTRATIVE UNIONIZED,SOCIAL CENTRALES HIDRAULICAS,78f273a7a94f41
5831844fa08443,ADMINISTRATIVE,PSICOSOCIAL,17ed072e724348
c03543cf8bfa44,ADMINISTRATIVE,DESARROLLO DE PROYECTO,2ae1ea4054984c
2659707499e140,ADMINISTRATIVE,ADMINISTRACION SOLUCIONES ENERGETICAS,1ff61b68b2634d
6946cc66194c43,ADMINISTRATIVE,PLANEACION MANTENIMIENTO SUBESTACIONES,faa5d952245f45
2ab9cbd5794043,ADMINISTRATIVE,LIDER EXPERIENCIAS DE SERVICIO ZONA,767e3646655447
4dbe1f08190a44,ADMINISTRATIVE,LIDER ADMINISTRACION ALIADOS,1ff61b68b2634d
ab75e9a0c3da4f,ADMINISTRATIVE,LIDER MOVILIDAD ELECTRICA,772cbcad313b4d
33afc50c61b44d,ADMINISTRATIVE,LIDER EXPERIENCIA DE COLABORADORES Y CULTURA,8891cd745e7b4b
b497a448aecb40,ADMINISTRATIVE,LIDER GESTION DEL CAMBIO,60fb8f80edbc47
f0a7cf10ae2e4d,ADMINISTRATIVE,GESTOR SOCIAL PROYECTOS GENERACION,6dd76f14b36b45
a76dc7705df247,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO MECANICO CENTRALES,206c70fc142140
89f19205bc8f4a,OPERATIVE,OPERACION Y MANTENIMIENTO CENTRALES MENORES II,f1fed76057c644
c98d68d9c47642,OPERATIVE,MANTENIMIENTO Y OPERACION CENTRALES MENORES,f1fed76057c644
5bcecac984a045,OPERATIVE,INSTALACIONES FISICAS I,f8cadc9272944e
4ba510b359d64c,ADMINISTRATIVE,AUDITORIA SISTEMAS - JUNIOR,4d02218f5c7143
3c5a75e1a3564d,ADMINISTRATIVE,ASEGURAMIENTO CICLO COMERCIAL,f22b18fe4be947
dba10a0fcc0b48,ADMINISTRATIVE,SUPERVISION OPERACION CENTRAL HIDRAULICA,a5be7c7a4a1544
d5568ddba18043,ADMINISTRATIVE,LIDER OPERACION Y MANTENIMIENTO RUTINARIO CENTRALES GENERACION,a5be7c7a4a1544
6901241464614c,ADMINISTRATIVE,PROGRAMACION MEDIDA,f22b18fe4be947
23a14b82e84747,ADMINISTRATIVE UNIONIZED,EXPERIENCIAS DE SERVICIO,c3280ef8775b48
2b5a8ccaafa04b,ADMINISTRATIVE,LIDER OPERACION MERCADO MAYORISTA,1e6b9de87c7b44
c691a4bd8b5e48,OPERATIVE UNIONIZED,MANEJO SILVICULTURAL,78f273a7a94f41
5c050039159b4e,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO MECANICO CENTRALES,ab8e5cb16adc42
c09d37b532544a,ADMINISTRATIVE UNIONIZED,ASEGURAMIENTO DEL SERVICIO,c3280ef8775b48
0f7f63e1664443,ADMINISTRATIVE UNIONIZED,ASEGURAMIENTO CICLO COMERCIAL,f22b18fe4be947
82207e087ddc4d,ADMINISTRATIVE UNIONIZED,EXPERIENCIAS DE SERVICIO I,767e3646655447
cf0c9aa9572a49,ADMINISTRATIVE UNIONIZED,LIDER OPERACION Y MANTENIMIENTO DE LA MEDIDA,f29a6e43e6ce44
86829cef47d349,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO I,c3280ef8775b48
28138d45497a4f,ADMINISTRATIVE,LIDER OPERACIONES TESORERIA,dd65cd39ea0b4b
f271efd3347a4c,ADMINISTRATIVE,DISEÑO ORGANIZACIONAL,76c34ea9448944
6b3b9536bf8e45,ADMINISTRATIVE,LIDER SOCIOAMBIENTAL OPERACION GENERACION,78f273a7a94f41
72d2e44b9a1244,ADMINISTRATIVE,INSPECCION MANTENIMIENTO TYD,fc03cff971ee42
4cd979cdbf8d49,OPERATIVE,MANTENIMIENTO REDES,56bc51ce5a984c
2afa85fee5ce41,ADMINISTRATIVE,LIDER GESTION DE PROYECTO,2ae1ea4054984c
122d6d36957447,ADMINISTRATIVE,LIDER PRUEBAS E INGENIERIA TYD,5d07bb83108843
9739d84fb4da43,ADMINISTRATIVE,LIDER OPERACION Y MANTENIMIENTO DE LA MEDIDA,f22b18fe4be947
b09fb50d3ce34e,OPERATIVE,SUPERVISION OPERACION CENTRAL HIDRAULICA,d6d51a1504c84f
edc3d3f46c2a4f,OPERATIVE,MANTENIMIENTO RUTINARIO ELECTRICO,56bc51ce5a984c
f6553853c8ed4e,ADMINISTRATIVE,FRONTERAS COMERCIALES,1ff61b68b2634d
6d7df030cc7240,ADMINISTRATIVE,EXPERIENCIAS DE SERVICIO I,767e3646655447
fe976d12b9a541,ADMINISTRATIVE,LIDER COBRO Y RECAUDO,6f2ea97c5ef640
83ae1a13124d48,ADMINISTRATIVE,ASEGURAMIENTO DEL SERVICIO,c3280ef8775b48
d83eae8eb50a4b,ADMINISTRATIVE UNIONIZED,REDES,fc03cff971ee42
5e8ae1c01dd942,ADMINISTRATIVE,SUPERVISION MANTENIMIENTO TYD,fc03cff971ee42
712d965cd1e041,OPERATIVE,OBRAS MTBT,d319fbfddc2a4e
2c9934c2ce8f4e,ADMINISTRATIVE UNIONIZED,SUPERVISION MEDIDA,f22b18fe4be947
6b62cae36d8f49,OPERATIVE,REPOSICION Y RECEPCION PUESTA EN SERVICIO PYT,5d07bb83108843
22b2c81c719742,OPERATIVE UNIONIZED,SUBESTACIONES,166adf86235e4d
95c857dfa8634e,OPERATIVE UNIONIZED,MANTENIMIENTO MECANICO CENTRALES,ab8e5cb16adc42
d12796d503d04c,ADMINISTRATIVE,LIDER MANTENIMIENTO MECANICO CENTRALES GENERACION,206c70fc142140
dc69b3acd48945,ADMINISTRATIVE,AMBIENTAL ZFC,805b9239b3b741
3a2a79af310845,ADMINISTRATIVE,AUDITORIA REGION COLOMBIA,4d02218f5c7143
0ea8c45b299641,OPERATIVE UNIONIZED,ANALISIS OPERACION DE LA MEDIDA,2b574c98a35344
89878a1cc28345,OPERATIVE,OPERACION CENTRALES HIDRAULICAS NOVA,f1fed76057c644
ecbe234f5f0a49,ADMINISTRATIVE,SISTEMAS DE VIGILANCIA EPIDEMIOLOGICOS,17ed072e724348
2c417062d3bf4b,ADMINISTRATIVE,PLANEACION MANTENIMIENTO CIVIL,faa5d952245f45
1492154c8d5f40,OPERATIVE,OPERACION CENTRAL HIDRAULICA,f1fed76057c644
0b5b8417365a4b,ADMINISTRATIVE,INGENIERIA DE PROCESOS,76c34ea9448944
62e86c0df40e42,ADMIN. SENIOR DIRECTORATE,LIDER CELSIA,eca9ce2b5bb346
816a84bf540843,,GERENTE DE OPERACIONES DMA,edc3ed617ba247
de790d1f3f7f4b,OPERATIVE,SERVICIOS GENERALES TERMICAS,88d47c24b58449
791daf23ed9141,ADMINISTRATIVE,LIDER CENTRAL TERMICA ME,9aa64d41a9ed44
04763d10d00046,ADMINISTRATIVE,LIDER PLANEACION DEL MANTENIMIENTO TYD,ee8283b3b3e242
144caeea617b45,ADMINISTRATIVE,LIDER AUDITORIA CORPORATIVA,4d02218f5c7143
fe58cd70b2da42,ADMINISTRATIVE,MANTENIMIENTO SISTEMAS FOTOVOLTAICOS,c616ed2582f048
205df9016ee242,ADMINISTRATIVE,GESTION ADMINISTRATIVA GESTION RECURSOS TERMICAS,88d47c24b58449
792254c9dda946,ADMINISTRATIVE,ADMINISTRACION VENTAS CA,d850691b738d45
007bc1aa073242,ADMINISTRATIVE,LIDER OPERACIONES COMPLEJO HIDRICO CHIRIQUI,699e305c683642
4a3c3e4232664b,ADMINISTRATIVE,COMERCIAL CUENTAS CLAVE,d850691b738d45
6b53d46be93246,OPERATIVE,OPERACION DE CUARTO DE CONTROL,bad958c270b24f
2eea72b816ce4b,ADMINISTRATIVE,SUPERVISION DE TURNO,8acdabffaafe41
4a1c337c67254f,ADMINISTRATIVE,LIDER CONTABILIDAD E IMPUESTOS CA,5fbbccbb6d5244
743ccefb031f41,OPERATIVE,SUPERVISION DE TURNO,bad958c270b24f
ee24a771deb649,ADMINISTRATIVE,LIDER INFRAESTRUCTURA Y SERVICIOS ADMINISTRATIVOS CA,665cc25acd1749
9238f67c239c46,OPERATIVE,SUPERVISION DE MANTENIMIENTO ELECTRICO,bdc9c3956cfd4f
f255de85654542,ADMINISTRATIVE,SUPERVISION DE PLANEAMIENTO,cc064c88223f4c
328f7cc89f5b44,ADMINISTRATIVE,COMUNICACIONES INTERNAS Y VOLUNTARIADO SOCIAL,07b3e81fd19047
f5931da840ac49,ADMINISTRATIVE,ANALISIS CONTABLE,5fbbccbb6d5244
10aa1c91eb714c,ADMINISTRATIVE,LIDER AUDITORIA CA,5de4236294c74d
c795e68dcf2249,ADMINISTRATIVE,OPERACION Y MANTENIMIENTO TECNOLOGIA CA,987da6b4505649
d2a48c2bace747,ADMINISTRATIVE,LIDER DE TESORERIA,cf2b4ddb77fd4a
63f6eeeed17946,ADMINISTRATIVE,LIDER SOPORTE DE PROYECTOS Y MERCADOS ELECTRICOS,e8598b32e45749
9f13f9f2019b4b,ADMINISTRATIVE,GESTION RELACIONAMIENTO CON CLIENTES DE TECNOLOGIA CA,677fd16f42df41
23228bea552745,UNIONIZED,OPERACION DE CUARTO DE CONTROL,cca6165b26b047
089728fd19de4f,ADMIN. SENIOR DIRECTORATE,LIDER FINANCIERO,f0eb5b7af0cf4c
fbd9d768de3246,OPERATIVE,SUPERVISION DE TURNO,ceaff76f1e5546
ea164029f1b943,ADMINISTRATIVE,GESTION DE RECURSOS Y ADMINISTRACION CTC,c2a359afc9214d
56da31f11a7e4b,ADMINISTRATIVE,GESTION ADMINISTRATIVA,e8598b32e45749
96df88f9966e45,OPERATIVE,SUPERVISION DE TURNO,cca6165b26b047
ca336bf2c30248,ADMINISTRATIVE,GESTION Y CONTROL OPERATIVO,e8598b32e45749
bff9a6d8ce0347,ADMINISTRATIVE,LIDER COMPLEJO TERMICO COLON Y O&M FOTOVOLTAICO CA,09405b4f03c84a
326e8670ab2845,OPERATIVE,SUPERVISION DE TURNO,16cc46dc4ac448
2e4d05518ada42,OPERATIVE,LIDER INSTRUMENTACION Y CONTROL COMPLEJO TERMICO COLON,c11a99ebe2b54b
613345c7aab04e,ADMINISTRATIVE,LIDER OPERACIONES COMPLEJO TERMICO COLON,cca6165b26b047
3c82d2b67a4d49,OPERATIVE,SUPERVISION DE TURNO,c62486262afb42
e7abaddf8cc14e,ADMINISTRATIVE UNIONIZED,OPERACION Y MANTENIMIENTO CENTRALES GENERACION,521a9995a0de40
4c9b0118d2424b,OPERATIVE,SUPERVISION DE TURNO,c20e1f723aea42
70fdb0f0c97f4e,ADMINISTRATIVE,LIDER OPERACION CENTRALES TERMICAS,a3eff4482feb46
9eda0b2a9c3843,ADMINISTRATIVE UNIONIZED,LIDER OPERACION Y MANTENIMIENTO RUTINARIO CENTRALES GENERACION,521a9995a0de40
741a79a5ef8f47,ADMINISTRATIVE,MANTENIMIENTO MECANICO TERMICAS,b0d95230709240
40fda59a705846,OPERATIVE,MANTENIMIENTO ELECTRICO TERMICAS,b0d95230709240
76a0542dbd2949,ADMINISTRATIVE,LIDER DISTRITOS TERMICOS Y COGENERACION,6274f1da596c42
46f956e0e99349,ADMINISTRATIVE,LIDER GESTION DE RECURSOS,c2a359afc9214d
4a709cba78b543,ADMINISTRATIVE,LIDER NEGOCIO DISTRITO TERMICO Y EFICIENCIA ENERGETICA,5467a3b0517a4d
536578cc6d914b,OPERATIVE,ALMACENISTA,9aa64d41a9ed44
73e63e1951fe4b,ADMINISTRATIVE,CONTROL PREDICTIVO MECANICO,e9e038ad38a84a
f401bdb7462b40,OPERATIVE,OPERACION PLANTA I,99b14df4571c43
4ce0a04c4b8545,OPERATIVE,GESTION ADMINISTRATIVA ENERBIT,b15a3e2a35f944
4f4db27639fe4f,ADMINISTRATIVE,LIDER ASUNTOS LABORALES CA,19d0d80da7e943
31bb3b49a29241,OPERATIVE,OPERACION COGENERACION,6274f1da596c42
0090428942fe49,ADMINISTRATIVE,LIDER DESARROLLO DE MERCADOS,286c55274f4043
0af69d0b66184a,OPERATIVE,PLANEACION MERCADO MAYORISTA I,188a2791a8aa46
747a58416eb444,ADMINISTRATIVE,LIDER ENERBIT,b15a3e2a35f944
f127fb5b223d42,OPERATIVE,OPERACION DE PLANTA,bad958c270b24f
ccae9c298d3f49,ADMINISTRATIVE,ESTUDIANTE EN ENTRENAMIENTO,f7ec2211712a4c
4287d1464dfd44,OPERATIVE,APRENDIZ SENA,140a1ccfa56540
6127dffb7d8049,OPERATIVE,APRENDIZ SENA,f6a3d5040dec45
a7c3f9fad8b34e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,65e8236f281e4a
54b47317279c4c,ADMINISTRATIVE,CONTRATACION Y NOMINA II,bcd888617e8848
c8147a47ccc647,ADMINISTRATIVE,GESTION PROCESOS DE MANTENIMIENTO,ec2224c047d54f
8008910e2e2841,OPERATIVE,ESTUDIANTE EN PRACTICA,6ccaed4565a240
f273d38a2d624e,ADMINISTRATIVE,ESTUDIANTE EN ENTRENAMIENTO,abd99c92b99840
ec89950e36ab41,ADMINISTRATIVE,OPERADOR DE CUARTO DE CONTROL,8248200ebfc143
02a89ef6814e4c,UNIONIZED,OPERACION DE TRATAMIENTO DE AGUA,44f9acdff80942
af7fdfeaaa7446,ADMINISTRATIVE,ESTUDIANTE EN ENTRENAMIENTO,775398e6b70c4c
e622072667af4f,ADMINISTRATIVE UNIONIZED,GESTION PROYECTOS RED PROPIA,7181bbbf95d049
613b0b866c2c4a,ADMINISTRATIVE,APRENDIZ SENA,bcd888617e8848
b63a447c96ac41,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,014f67d938834b
bf3852f7d2104d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,3a1948c059254b
812dc034792b4c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,dd65cd39ea0b4b
b3945482b0d849,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,17ed072e724348
f4fe6f1f63f943,ADMINISTRATIVE,GESTION DEL CAMBIO,60fb8f80edbc47
48c89fdb32eb40,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,7f7ea0eb4d5b41
67e4fecc2a9b42,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,92427cebf62246
24472a64b97747,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,1387800fcde844
56bd4d8c5eec40,ADMINISTRATIVE,ESTUDIANTE EN ENTRENAMIENTO,5662ace0550c40
1abf5785974347,ADMINISTRATIVE UNIONIZED,DISEÑO SUBESTACIONES Y LINEAS DE TYD,a18a4eb3624d4d
56aedd3de4ea41,ADMINISTRATIVE,FACTURACION,10a947d631db47
645b1c25467a4b,OPERATIVE,GESTOR DE INGENIERIA,ec2224c047d54f
36a5ba0cf78040,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,bcd888617e8848
73d4b08da1d24e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,f8cadc9272944e
4678576d33d641,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,ec2224c047d54f
3819ff8fb69b4b,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,ebea87582c4e4d
6d62a3ed3fa74b,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,6ccaed4565a240
347e1cd07e434b,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,f1fed76057c644
13d8360c78d741,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,970111262bb94a
953066e8f4b148,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,d3c52d81aa4546
4f9c26ff56034f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,806c6e62e16444
059ce7ceedf54f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,b0d95230709240
c601f6f1ec1e4d,APPRENTICE IN PRODUCTIVE PERIOD,ESTUDIANTE EN PRACTICA,7357311a170446
f3836f87317e46,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,5665e71927ef43
3c1ab79a76e54c,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,55850993cc9a42
6f62ba8666c444,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,7181bbbf95d049
586e9ab4060340,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,04674f6af26641
01d8dae952dc48,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,eb1a3430b5ed40
d9b089988ad449,OPERATIVE,ESTUDIANTE EN ENTRENAMIENTO,f6a3d5040dec45
461ac28a14ba4e,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,dbc3260104bf4e
dfefa20aa82d4f,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,140a1ccfa56540
bee2853296ef47,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,37e3bb9213d545
c1ec4293209545,PRACTICUM STUDENTS,ESTUDIANTE EN PRACTICA,3ac0646c08cb49
d23e1a6992f24d,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,442e6789fed743
9596aa9cf6bf46,ADMINISTRATIVE UNIONIZED,CIVIL PROYECTOS FOTOVOLTAICOS,b2301a8c9a0f4d
ae5cc2972b1a47,APPRENTICE IN PRODUCTIVE PERIOD,APRENDIZ SENA,e5ab9c5620bf47
26e8d46be38946,ADMINISTRATIVE,DESEMPEÑO DEL SERVICIO INTERNET,38e81fc7870744
fba16364798a4c,APPRENTICE IN PRODUCTIVE PERIOD,ESTUDIANTE EN PRACTICA,6ccaed4565a240
d3621ff83c044b,ADMINISTRATIVE,GESTION OPERATIVA CONTRATOS,7056d13aa0b74b
4a2e72d5946a42,OPERATIVE,ALMACENISTA,e6fe1eaa563348
b80fa6de80974e,ADMINISTRATIVE UNIONIZED,ASEGURAMIENTO CICLO COMERCIAL,f29a6e43e6ce44
9a8c7860f99544,ADMINISTRATIVE UNIONIZED,GESTION CONTRATACION CLIENTES,08cbbfa5da854b
0a8d921ea8c640,ADMINISTRATIVE UNIONIZED,GESTION ADMINISTRATIVA TRANSMISION Y DISTRIBUCION,2c3f918e07d84a
84fb5ea4255648,ADMINISTRATIVE UNIONIZED,ANALISIS Y OPERACION TIEMPO REAL,cfcd6e2df57046
83e7341a694b49,OPERATIVE,OPERACION Y MANTENIMIENTO SUBESTACIONES,a3bf7e1df8ef4e
5eabd005430249,ADMINISTRATIVE UNIONIZED,GESTION MEDIDA,f29a6e43e6ce44
d89ff0987dfe42,ADMINISTRATIVE,LIDER VENTAS,755c71126c9540
80d7511caf2048,OPERATIVE UNIONIZED,MANTENIMIENTO ELECTRICO SUBESTACIONES,e68ca3ba39894d
464bf5ac960749,ADMINISTRATIVE,ALMACENISTA,e6fe1eaa563348
4d600d0095b442,ADMINISTRATIVE UNIONIZED,ALMACENISTA,e6fe1eaa563348
50992aaf63c441,OPERATIVE,APRENDIZ SENA,ec2224c047d54f
746acfb72ab041,ADMINISTRATIVE,GESTOR DE INGENIERIA,ec2224c047d54f
c3832cdc20ff43,OPERATIVE,EXPERIENCIAS DE SERVICIO,ceb2007e095949
59197e17d09344,ADMINISTRATIVE,ESTRUCTURACION PROYECTOS INTEGRALES,c0ae6b3c411a46
332a2bba9ec148,OPERATIVE,OPERACION Y MANTENIMIENTO SUBESTACIONES,353654ca3a574b
5ec2a32fb80849,ADMINISTRATIVE,LIDER VENTAS,d5b4055099564a
ef64b94c056c43,ADMINISTRATIVE UNIONIZED,INGENIERIA PARA EL DESARROLLO II,0d0d9266575846
b054eb85890848,ADMINISTRATIVE,VENTAS Y SOPORTE MOVILIDAD ELECTRICA,772cbcad313b4d
f971a1d9e23344,ADMINISTRATIVE,GESTION DISEÑO INTERNET,bc83cb8cf8884b
734df96d4bce46,ADMINISTRATIVE,MANTENIMIENTO INFRAESTRUCTURA,f8cadc9272944e
3ac01be108e346,ADMINISTRATIVE,LIDER PRESUPUESTOS PROGRAMACION Y CONTROL GENERACION,f653ce2a44a74c
c37cb480d63c4b,ADMINISTRATIVE,LIDER CONSTRUCCION PROYECTOS SOCIALES,60a7d7690e9245
311a919936824b,ADMINISTRATIVE,LIDER DESARROLLO DE PRODUCTO ENERBIT,dd9694a471cd4b
bf2ae26271f142,ADMINISTRATIVE UNIONIZED,INGENIERIA DE PROCESOS Y DISEÑO ORGANIZACIONAL,76c34ea9448944
402b880f4c4f49,ADMINISTRATIVE,OFICINA TECNICA VIAS Y OBRAS POR IMPUESTOS,14d51a371c5049
077152f18aa14a,ADMINISTRATIVE,INTERVENTORIA OBRAS CIVILES,6b82e7365afa4f
d3d6fd58b16142,OPERATIVE,PRESUPUESTO PROYECTOS GENERACION,d622187445b446
96216d2745044a,ADMINISTRATIVE,OPERACION NEGOCIO REGULADO,5506f40b83134c
a4a253c8858c47,OPERATIVE,INSTRUMENTISTA DISTRITOS TERMICOS,6274f1da596c42
f36743fab1f840,ADMINISTRATIVE,GESTION ADMINISTRATIVA GENERACION TERMICA,9aa64d41a9ed44
00edd6f4ce1348,ADMINISTRATIVE UNIONIZED,PROCESOS COMERCIALES I,eb1a3430b5ed40
c28920bf8a204d,ADMINISTRATIVE,ASUNTOS LABORALES DE NEGOCIO Y ADMINISTRACION COLECTIVOS,bcd888617e8848
487a16f7ad7c47,ADMINISTRATIVE UNIONIZED,LIDER TIENDAS PROPIAS Y VENTAS EMPRESARIALES,641412e5323e4e
a1972ab842c440,OPERATIVE,INFORMACION TECNICA MANTENIMIENTO TYD,ee8283b3b3e242
a4f1dc7aa36546,ADMINISTRATIVE UNIONIZED,DESARROLLO COMERCIAL PORTAFOLIO,bac577074e5940
f29e07ad46834b,ADMINISTRATIVE UNIONIZED,GESTION ADMINISTRACION DEL PROYECTO,2ae1ea4054984c
4d6e63f4ab004d,ADMINISTRATIVE,EQUIPOS DE FLEXIBILIDAD RED DISTRIBUCION,5d07bb83108843
2cc33cffb41743,ADMINISTRATIVE,GESTION SOPORTE DOCUMENTAL,f8cadc9272944e
e71b29a35b9f43,ADMINISTRATIVE UNIONIZED,SERVICIOS ALIADOS,1ff61b68b2634d
2cfe4055b9114f,OPERATIVE,GESTION OPERATIVA PROVEEDORES,3f8f57a42fa94a
898cc6a750364b,ADMINISTRATIVE,LEGISTA SENIOR,a4142b0e75ac47
c91dc7c8afae4e,ADMINISTRATIVE,GESTION ALMACEN,09405b4f03c84a
3151c0a561bd45,OPERATIVE,CONTROL QUIMICO,29062cdcd1b34d
55975dc8c83f47,ADMINISTRATIVE,GESTION SST II,09405b4f03c84a
3ef2cc15a5cf46,OPERATIVE,MANTENIMIENTO RUTINARIO MECANICO CENTRALES GENERACION,56bc51ce5a984c
fb0b74be96474f,ADMIN. SENIOR DIRECTORATE,PROYECTOS TYD,7181bbbf95d049
56f79e37449749,ADMINISTRATIVE,LIDER DEVOPS TECNOLOGIA NEGOCIO,81b6778de4e74b
4bc2f7429b534b,ADMINISTRATIVE,LIDER LINEAS Y REDES,fc03cff971ee42
488e0c81781d40,OPERATIVE UNIONIZED,PROGRAMACION OPERACION,9fad3e1aeacb44
5b0732ee444347,ADMINISTRATIVE UNIONIZED,OPERACION MERCADO MAYORISTA,1e6b9de87c7b44
a1ed953c537d4c,ADMINISTRATIVE,GESTION CONTABLE FUNDACION,340af5d3a19f40
d73a2154c6ad48,ADMINISTRATIVE,GESTION CONTRACTUAL OFICINA TECNICA PROYECTOS,f653ce2a44a74c
fde29621bf9b45,ADMINISTRATIVE,INGENIERIA PROCESOS QUIMICOS HIDROGENO,2e39722138eb4b
c62336e911b640,ADMINISTRATIVE UNIONIZED,INTERVENTORIA SST,17ed072e724348
4ca8165e06ae42,OPERATIVE UNIONIZED,MANTENIMIENTO SISTEMAS FOTOVOLTAICOS,a3bf7e1df8ef4e
793a44ff4ddf43,ADMINISTRATIVE UNIONIZED,LIDER OPERACION INTERNET,44b14805ab594c
ca73fae9c25e45,ADMINISTRATIVE UNIONIZED,CAPACIDAD TECNOLOGIA,a1adda320ade49
6456237b22b24a,ADMINISTRATIVE UNIONIZED,DISEÑO INGENIERIA SECUNDARIA,a18a4eb3624d4d
4e3a3bcabb0849,ADMINISTRATIVE,LIDER INGENIERIA DE DETALLE SISTEMAS FOTOVOLTAICOS,97e2cac8b45c4b
976ec62d04cd4a,ADMINISTRATIVE UNIONIZED,CONTRATOS MANTENIMIENTO TYD,2c3f918e07d84a
843015fa8fdb45,ADMINISTRATIVE UNIONIZED,PROYECTOS CIBERSEGURIDAD,127f34efcdcf45
b934b56043614e,ADMINISTRATIVE UNIONIZED,ANALISIS OPERACION DE LA MEDIDA,2b574c98a35344
1a82d7701bc440,ADMINISTRATIVE,LIDER DISEÑO Y CONSTRUCCION INTERNET,bc83cb8cf8884b
cd3a2ab295ea41,ADMINISTRATIVE UNIONIZED,INFRAESTRUCTURA FISICA I,f8cadc9272944e
901d5fd7679c44,ADMINISTRATIVE UNIONIZED,FINANZAS DE PRODUCTO II,7799335696b744
626ba182f5654e,ADMINISTRATIVE UNIONIZED,PLANEACION MANTENIMIENTO REDES,4ca09db12d4e4e
d2ab1522ae0445,ADMINISTRATIVE,FINANZAS CLIENTES I,232589afdb6e4d
bfe7024505ee45,ADMINISTRATIVE UNIONIZED,DELINEANTE INGENIERIA SISTEMAS FOTOVOLTAICOS,97e2cac8b45c4b
38ccc268e9f741,ADMINISTRATIVE UNIONIZED,INGENIERIA DE DATOS,666de69adbd940
